Employee_ID,First_Name,Last_Name,Age,Department_Region,Current_Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region,Tenure,Target_Bonus,Geographic_Differential,Actual_Bonus
EMP1279,Charlie,Johnson,25,Sales-Nevada,Pending,2021-05-05,66972.06,charlie.johnson@example.com,(109)-337-1188,Good,"TRUE",Sales,Nevada,4.7,1.12,1.016,1.71
EMP1280,David,Brown,30,Cloud Tech-Texas,Inactive,2021-11-07,100215.06,david.brown@example.com,(547)-382-0235,Average,"TRUE",Cloud Tech,Texas,4.2,1.15,0.982,1.13
EMP1281,Charlie,Brown,25,Sales-New York,Inactive,2023-08-30,115452.25,charlie.brown@example.com,(848)-557-1616,Poor,"FALSE",Sales,New York,2.3,1.1,1.126,0.62
EMP1282,Heidi,Miller,30,HR-California,Inactive,2023-08-15,54141.38,heidi.miller@example.com,(688)-029-4239,Average,"FALSE",HR,California,2.4,1.07,1.149,1.23
EMP1283,David,Davis,NULL,DevOps-Nevada,Active,2020-12-24,79251.95,david.davis@example.com,(903)-678-8126,Good,"FALSE",DevOps,Nevada,5,1.15,1.016,1.75
EMP1284,Alice,Johnson,40,Finance-New York,Pending,2024-11-21,114822.78,alice.johnson@example.com,(868)-669-4319,Good,"TRUE",Finance,New York,1.1,1.08,1.126,1.82
EMP1285,Alice,Williams,35,Sales-Illinois,Active,2021-11-17,69919.32,alice.williams@example.com,(293)-908-7883,Average,"TRUE",Sales,Illinois,4.1,1.12,1.039,1.16
EMP1286,Heidi,Smith,30,Sales-Florida,Inactive,2021-01-29,106616.97,heidi.smith@example.com,(434)-481-2307,Poor,"FALSE",Sales,Florida,4.9,1.12,0.954,0.53
EMP1287,Heidi,Jones,35,DevOps-New York,Active,2024-02-17,73597.85,heidi.jones@example.com,(340)-242-4032,Poor,"TRUE",DevOps,New York,1.9,1.1,1.126,0.62
EMP1288,David,Smith,30,Sales-Nevada,Inactive,2024-08-20,79939.23,david.smith@example.com,(810)-595-5183,Excellent,"TRUE",Sales,Nevada,1.4,1.08,1.016,2.19
EMP1289,Grace,Garcia,25,Admin-New York,Inactive,2021-10-24,NULL,grace.garcia@example.com,(269)-450-0533,Poor,"FALSE",Admin,New York,4.2,1.05,1.126,0.59
EMP1290,Grace,Smith,30,Finance-California,Inactive,2021-09-10,90772.25,grace.smith@example.com,(240)-891-6497,Average,"FALSE",Finance,California,4.3,1.12,1.149,1.29
EMP1291,Eva,Williams,35,DevOps-New York,Active,2023-09-29,58275.74,eva.williams@example.com,(373)-543-9626,Good,"FALSE",DevOps,New York,2.3,1.1,1.126,1.86
EMP1292,Grace,Smith,NULL,DevOps-California,Pending,2020-08-28,94709.79,grace.smith@example.com,(365)-271-7271,Excellent,"FALSE",DevOps,California,5.3,1.18,1.149,2.71
EMP1293,Frank,Johnson,NULL,Admin-New York,Active,2022-09-06,60722.99,frank.johnson@example.com,(239)-724-0421,Excellent,"TRUE",Admin,New York,3.3,1.05,1.126,2.36
EMP1294,Frank,Johnson,40,DevOps-Illinois,Inactive,2024-03-31,87626.24,frank.johnson@example.com,(693)-121-6375,Good,"TRUE",DevOps,Illinois,1.8,1.1,1.039,1.71
EMP1295,David,Brown,30,DevOps-Illinois,Active,2022-12-12,81272.36,david.brown@example.com,(182)-091-6600,Poor,"FALSE",DevOps,Illinois,3.1,1.13,1.039,0.59
EMP1296,Bob,Miller,NULL,Cloud Tech-Texas,Pending,2022-11-01,64150.97,bob.miller@example.com,NULL,Good,"TRUE",Cloud Tech,Texas,3.2,1.13,0.982,1.66
EMP1297,Charlie,Davis,35,Sales-Florida,Active,2023-10-25,64378.10,charlie.davis@example.com,(185)-132-7971,Poor,"FALSE",Sales,Florida,2.2,1.1,0.954,0.52
EMP1298,Bob,Jones,NULL,Finance-Texas,Inactive,2020-09-27,85927.35,bob.jones@example.com,(457)-230-8480,Good,"FALSE",Finance,Texas,5.3,1.15,0.982,1.69
EMP1299,Alice,Garcia,NULL,Finance-Nevada,Inactive,2024-01-21,51523.93,alice.garcia@example.com,NULL,Average,"TRUE",Finance,Nevada,1.9,1.08,1.016,1.1
EMP1300,Alice,Smith,30,Sales-Texas,Active,2022-05-17,74117.02,alice.smith@example.com,(303)-662-5435,Poor,"FALSE",Sales,Texas,3.6,1.1,0.982,0.54
EMP1301,Alice,Smith,25,Finance-Texas,Inactive,2022-04-17,62598.69,alice.smith@example.com,(172)-131-4518,Average,"TRUE",Finance,Texas,3.7,1.1,0.982,1.08
EMP1302,Grace,Williams,35,Finance-Florida,Inactive,2022-02-08,55617.50,grace.williams@example.com,(515)-109-2267,Excellent,"TRUE",Finance,Florida,3.9,1.1,0.954,2.1
EMP1303,Charlie,Miller,35,Cloud Tech-New York,Pending,2022-03-15,87018.98,charlie.miller@example.com,(592)-624-9450,Good,"TRUE",Cloud Tech,New York,3.8,1.13,1.126,1.91
EMP1304,David,Johnson,25,Cloud Tech-California,Inactive,2023-10-11,100336.58,david.johnson@example.com,(475)-410-2251,Excellent,"TRUE",Cloud Tech,California,2.2,1.1,1.149,2.53
EMP1305,Grace,Jones,30,Admin-Florida,Inactive,2020-11-13,69295.48,grace.jones@example.com,(677)-119-6420,Excellent,"FALSE",Admin,Florida,5.1,1.05,0.954,2
EMP1306,Bob,Brown,25,DevOps-Florida,Pending,2024-04-17,115536.66,bob.brown@example.com,(522)-655-7675,Excellent,"TRUE",DevOps,Florida,1.7,1.1,0.954,2.1
EMP1307,David,Johnson,30,Cloud Tech-Texas,Pending,2020-03-09,81250.87,david.johnson@example.com,(952)-366-8787,Excellent,"FALSE",Cloud Tech,Texas,5.8,1.18,0.982,2.32
EMP1308,Alice,Garcia,30,DevOps-Texas,Inactive,2022-06-17,66403.75,alice.garcia@example.com,(788)-361-9688,Good,"FALSE",DevOps,Texas,3.5,1.13,0.982,1.66
EMP1309,Alice,Miller,30,Sales-California,Active,2024-07-28,114147.79,alice.miller@example.com,(313)-503-0586,Excellent,"FALSE",Sales,California,1.4,1.08,1.149,2.48
EMP1310,Frank,Garcia,30,HR-New York,Pending,2022-12-03,65472.99,frank.garcia@example.com,(210)-552-4727,Good,"FALSE",HR,New York,3.1,1.08,1.126,1.82
EMP1311,Alice,Davis,NULL,Sales-Nevada,Active,2023-07-06,97512.51,alice.davis@example.com,(633)-302-1259,Good,"TRUE",Sales,Nevada,2.5,1.1,1.016,1.68
EMP1312,Alice,Brown,35,DevOps-Nevada,Inactive,2024-05-28,86712.41,alice.brown@example.com,(650)-191-7919,Average,"TRUE",DevOps,Nevada,1.6,1.1,1.016,1.12
EMP1313,Grace,Davis,30,HR-Florida,Active,2024-03-25,87654.98,grace.davis@example.com,(252)-131-0961,Poor,"FALSE",HR,Florida,1.8,1.06,0.954,0.51
EMP1314,David,Williams,35,DevOps-New York,Inactive,2020-04-28,89367.02,david.williams@example.com,(272)-847-6569,Poor,"FALSE",DevOps,New York,5.7,1.18,1.126,0.66
EMP1315,Charlie,Garcia,40,Admin-California,Active,2021-11-07,95269.41,charlie.garcia@example.com,(412)-009-2819,Good,"TRUE",Admin,California,4.2,1.05,1.149,1.81
EMP1316,Frank,Williams,25,Sales-Nevada,Active,2020-04-15,68792.31,frank.williams@example.com,(667)-849-8435,Average,"FALSE",Sales,Nevada,5.7,1.15,1.016,1.17
EMP1317,Alice,Smith,25,Admin-Illinois,Pending,2023-10-07,89119.53,alice.smith@example.com,(241)-862-3689,Good,"TRUE",Admin,Illinois,2.2,1.05,1.039,1.64
EMP1318,Frank,Davis,35,Cloud Tech-New York,Active,2024-02-27,58212.13,frank.davis@example.com,(362)-891-7755,Good,"FALSE",Cloud Tech,New York,1.8,1.1,1.126,1.86
EMP1319,Heidi,Miller,30,DevOps-Illinois,Pending,2021-02-22,77764.24,heidi.miller@example.com,(620)-563-4110,Good,"TRUE",DevOps,Illinois,4.9,1.15,1.039,1.79
EMP1320,Frank,Garcia,35,Finance-Florida,Pending,2023-08-21,75148.17,frank.garcia@example.com,(595)-034-2810,Average,"FALSE",Finance,Florida,2.4,1.1,0.954,1.05
EMP1321,Heidi,Jones,40,Cloud Tech-Nevada,Inactive,2024-04-08,108781.18,heidi.jones@example.com,(390)-438-3033,Poor,"FALSE",Cloud Tech,Nevada,1.7,1.1,1.016,0.56
EMP1322,Frank,Brown,35,Finance-Texas,Pending,2024-11-04,65489.19,frank.brown@example.com,(199)-097-0050,Average,"TRUE",Finance,Texas,1.2,1.08,0.982,1.06
EMP1323,Eva,Johnson,NULL,Sales-Illinois,Pending,2022-05-05,70663.46,eva.johnson@example.com,(405)-468-3564,Excellent,"FALSE",Sales,Illinois,3.7,1.1,1.039,2.29
EMP1324,David,Miller,40,Sales-New York,Inactive,2023-02-01,95822.56,david.miller@example.com,(215)-681-8208,Average,"FALSE",Sales,New York,2.9,1.1,1.126,1.24
EMP1325,Eva,Miller,40,DevOps-Nevada,Pending,2022-10-01,82258.03,eva.miller@example.com,(679)-042-2710,Average,"TRUE",DevOps,Nevada,3.3,1.13,1.016,1.15
EMP1326,Frank,Williams,30,Admin-Nevada,Pending,2022-09-27,62883.34,frank.williams@example.com,(332)-288-9856,Average,"FALSE",Admin,Nevada,3.3,1.05,1.016,1.07
EMP1327,Alice,Davis,NULL,Cloud Tech-Texas,Pending,2020-04-09,103503.72,alice.davis@example.com,(254)-596-0632,Average,"TRUE",Cloud Tech,Texas,5.7,1.18,0.982,1.16
EMP1328,David,Garcia,25,DevOps-New York,Active,2021-03-23,85401.30,david.garcia@example.com,(991)-297-1023,Poor,"TRUE",DevOps,New York,4.8,1.15,1.126,0.65
EMP1329,Heidi,Garcia,40,Cloud Tech-Texas,Pending,2023-02-03,NULL,heidi.garcia@example.com,(817)-175-2420,Excellent,"FALSE",Cloud Tech,Texas,2.9,1.1,0.982,2.16
EMP1330,Eva,Smith,NULL,HR-Texas,Pending,2024-07-23,98850.14,eva.smith@example.com,(495)-511-2746,Poor,"FALSE",HR,Texas,1.4,1.06,0.982,0.52
EMP1331,Charlie,Smith,25,Cloud Tech-Illinois,Active,2021-05-08,63435.24,charlie.smith@example.com,(472)-197-0545,Poor,"FALSE",Cloud Tech,Illinois,4.7,1.15,1.039,0.6
EMP1332,Frank,Brown,35,Finance-Texas,Inactive,2022-04-11,82129.84,frank.brown@example.com,(692)-758-9550,Average,"FALSE",Finance,Texas,3.7,1.1,0.982,1.08
EMP1333,David,Williams,35,DevOps-Texas,Pending,2024-10-23,95492.61,david.williams@example.com,(687)-409-0379,Good,"FALSE",DevOps,Texas,1.2,1.1,0.982,1.62
EMP1334,Grace,Miller,40,Finance-Illinois,Inactive,2020-04-24,94572.37,grace.miller@example.com,(214)-629-6135,Good,"FALSE",Finance,Illinois,5.7,1.15,1.039,1.79
EMP1335,Bob,Garcia,40,Finance-Nevada,Inactive,2023-03-04,118413.05,bob.garcia@example.com,(715)-778-7111,Poor,"FALSE",Finance,Nevada,2.8,1.1,1.016,0.56
EMP1336,Alice,Jones,30,Admin-Nevada,Pending,2022-08-31,68976.65,alice.jones@example.com,(166)-365-1558,Poor,"TRUE",Admin,Nevada,3.3,1.05,1.016,0.53
EMP1337,Eva,Williams,NULL,Sales-Nevada,Active,2021-01-02,115013.65,eva.williams@example.com,(737)-147-0826,Average,"FALSE",Sales,Nevada,5,1.12,1.016,1.14
EMP1338,David,Brown,NULL,Admin-Nevada,Inactive,2020-06-06,70949.38,david.brown@example.com,(235)-909-6055,Poor,"TRUE",Admin,Nevada,5.6,1.05,1.016,0.53
EMP1339,Grace,Brown,NULL,HR-Florida,Pending,2020-10-13,105334.87,grace.brown@example.com,(730)-306-4420,Average,"FALSE",HR,Florida,5.2,1.1,0.954,1.05
EMP1340,Bob,Williams,NULL,DevOps-California,Active,2020-07-19,80596.18,bob.williams@example.com,(214)-614-7682,Good,"FALSE",DevOps,California,5.5,1.18,1.149,2.03
EMP1341,Frank,Brown,NULL,Sales-Illinois,Inactive,2024-05-03,72846.37,frank.brown@example.com,(420)-165-4234,Good,"TRUE",Sales,Illinois,1.7,1.08,1.039,1.68
EMP1342,Heidi,Williams,40,Admin-California,Pending,2022-02-07,80229.36,heidi.williams@example.com,(677)-826-5959,Excellent,"FALSE",Admin,California,3.9,1.05,1.149,2.41
EMP1343,Grace,Johnson,25,Sales-California,Active,2023-12-31,55145.47,grace.johnson@example.com,(893)-199-2549,Good,"FALSE",Sales,California,2,1.1,1.149,1.9
EMP1344,Grace,Williams,30,DevOps-Florida,Inactive,2022-01-08,NULL,grace.williams@example.com,(272)-751-6479,Poor,"TRUE",DevOps,Florida,4,1.13,0.954,0.54
EMP1345,Eva,Davis,40,HR-California,Active,2020-09-28,56110.81,eva.davis@example.com,(727)-910-3367,Good,"FALSE",HR,California,5.3,1.1,1.149,1.9
EMP1346,Grace,Williams,25,Cloud Tech-Texas,Inactive,2023-02-09,56514.50,grace.williams@example.com,(296)-353-3904,Average,"FALSE",Cloud Tech,Texas,2.9,1.1,0.982,1.08
EMP1347,Frank,Brown,40,Cloud Tech-California,Inactive,2022-03-05,104541.84,frank.brown@example.com,(504)-481-7765,Good,"FALSE",Cloud Tech,California,3.8,1.13,1.149,1.95
EMP1348,David,Garcia,NULL,Sales-New York,Pending,2022-02-18,61865.12,david.garcia@example.com,(558)-685-1275,Excellent,"TRUE",Sales,New York,3.9,1.1,1.126,2.48
EMP1349,Eva,Davis,40,Admin-Texas,Active,2022-06-09,69317.33,eva.davis@example.com,(528)-928-6645,Good,"FALSE",Admin,Texas,3.6,1.05,0.982,1.55
EMP1350,Bob,Brown,35,HR-New York,Pending,2023-07-04,84706.17,bob.brown@example.com,(491)-111-0960,Average,"FALSE",HR,New York,2.5,1.07,1.126,1.2
EMP1351,Heidi,Smith,25,Admin-California,Active,2022-03-21,73255.21,heidi.smith@example.com,(798)-178-9045,Average,"FALSE",Admin,California,3.8,1.05,1.149,1.21
EMP1352,Frank,Smith,40,HR-Florida,Pending,2023-05-02,59528.71,frank.smith@example.com,(337)-861-3714,Poor,"FALSE",HR,Florida,2.7,1.07,0.954,0.51
EMP1353,David,Garcia,40,HR-New York,Inactive,2021-10-15,70401.37,david.garcia@example.com,(766)-053-8443,Good,"TRUE",HR,New York,4.2,1.09,1.126,1.84
EMP1354,Heidi,Garcia,NULL,Admin-California,Inactive,2021-07-28,107154.62,heidi.garcia@example.com,(463)-060-0024,Average,"TRUE",Admin,California,4.4,1.05,1.149,1.21
EMP1355,Bob,Davis,NULL,Admin-Illinois,Pending,2021-01-03,97719.88,bob.davis@example.com,(895)-529-6385,Excellent,"FALSE",Admin,Illinois,5,1.05,1.039,2.18
EMP1356,Heidi,Johnson,30,Finance-California,Pending,2020-05-21,107327.59,heidi.johnson@example.com,(396)-096-2625,Poor,"FALSE",Finance,California,5.6,1.15,1.149,0.66
EMP1357,Grace,Garcia,40,Admin-Nevada,Inactive,2021-05-10,67687.72,grace.garcia@example.com,(582)-631-2818,Excellent,"TRUE",Admin,Nevada,4.6,1.05,1.016,2.13
EMP1358,Grace,Smith,40,Cloud Tech-Florida,Pending,2022-09-08,90757.08,grace.smith@example.com,(648)-253-1105,Good,"TRUE",Cloud Tech,Florida,3.3,1.13,0.954,1.62
EMP1359,Grace,Williams,NULL,Cloud Tech-California,Pending,2024-07-21,87583.42,grace.williams@example.com,NULL,Good,"FALSE",Cloud Tech,California,1.4,1.1,1.149,1.9
EMP1360,Bob,Brown,25,Admin-Nevada,Pending,2021-12-28,61643.69,bob.brown@example.com,(275)-233-4382,Good,"TRUE",Admin,Nevada,4,1.05,1.016,1.6
EMP1361,Grace,Smith,35,Finance-Texas,Active,2020-07-20,68111.69,grace.smith@example.com,(640)-412-0910,Poor,"FALSE",Finance,Texas,5.5,1.15,0.982,0.56
EMP1362,David,Smith,40,HR-Florida,Inactive,2024-04-30,97568.88,david.smith@example.com,(791)-124-4210,Average,"TRUE",HR,Florida,1.7,1.06,0.954,1.01
EMP1363,Charlie,Johnson,35,Cloud Tech-Florida,Active,2021-08-28,79118.28,charlie.johnson@example.com,(753)-617-0616,Poor,"TRUE",Cloud Tech,Florida,4.3,1.15,0.954,0.55
EMP1364,Bob,Davis,30,HR-California,Inactive,2022-07-21,104898.90,bob.davis@example.com,(136)-657-2239,Excellent,"TRUE",HR,California,3.4,1.08,1.149,2.48
EMP1365,Frank,Davis,40,Cloud Tech-Florida,Pending,2023-11-27,81671.30,frank.davis@example.com,(299)-015-5798,Poor,"TRUE",Cloud Tech,Florida,2.1,1.1,0.954,0.52
EMP1366,Alice,Miller,25,Cloud Tech-California,Pending,2020-08-11,97399.75,alice.miller@example.com,(802)-841-3907,Excellent,"FALSE",Cloud Tech,California,5.4,1.18,1.149,2.71
EMP1367,David,Johnson,NULL,Admin-Illinois,Active,2021-11-08,89189.43,david.johnson@example.com,NULL,Poor,"TRUE",Admin,Illinois,4.1,1.05,1.039,0.55
EMP1368,David,Williams,40,DevOps-New York,Active,2023-08-04,96011.55,david.williams@example.com,(231)-244-7314,Average,"TRUE",DevOps,New York,2.4,1.1,1.126,1.24
EMP1369,David,Davis,40,Sales-Florida,Inactive,2020-01-10,99331.49,david.davis@example.com,(847)-768-6341,Excellent,"FALSE",Sales,Florida,6,1.15,0.954,2.19
EMP1370,Bob,Brown,NULL,Cloud Tech-Illinois,Active,2022-01-19,72818.94,bob.brown@example.com,(346)-199-4236,Good,"TRUE",Cloud Tech,Illinois,4,1.13,1.039,1.76
EMP1371,Eva,Garcia,40,Sales-Nevada,Inactive,2023-05-07,77204.75,eva.garcia@example.com,(676)-945-9195,Good,"TRUE",Sales,Nevada,2.7,1.1,1.016,1.68
EMP1372,Bob,Johnson,35,HR-Florida,Pending,2020-12-19,106961.68,bob.johnson@example.com,(639)-551-7207,Poor,"FALSE",HR,Florida,5,1.09,0.954,0.52
EMP1373,Eva,Garcia,NULL,Sales-Texas,Pending,2020-10-01,71923.00,eva.garcia@example.com,(496)-498-5600,Good,"TRUE",Sales,Texas,5.3,1.15,0.982,1.69
EMP1374,Bob,Smith,30,HR-Nevada,Active,2022-11-12,77192.43,bob.smith@example.com,(256)-253-1354,Excellent,"FALSE",HR,Nevada,3.1,1.08,1.016,2.19
EMP1375,Grace,Brown,40,Admin-Florida,Pending,2023-01-05,98540.30,grace.brown@example.com,(251)-050-5378,Good,"FALSE",Admin,Florida,3,1.05,0.954,1.5
EMP1376,Charlie,Brown,NULL,Admin-Florida,Inactive,2020-10-14,63096.90,charlie.brown@example.com,(538)-164-9382,Average,"FALSE",Admin,Florida,5.2,1.05,0.954,1
EMP1377,Alice,Smith,35,Cloud Tech-Florida,Active,2021-02-03,107065.12,alice.smith@example.com,(184)-919-6654,Average,"FALSE",Cloud Tech,Florida,4.9,1.15,0.954,1.1
EMP1378,Heidi,Johnson,40,DevOps-Florida,Inactive,2023-12-25,108792.43,heidi.johnson@example.com,(330)-770-4610,Poor,"TRUE",DevOps,Florida,2,1.1,0.954,0.52
EMP1379,Bob,Smith,NULL,Cloud Tech-New York,Inactive,2020-03-07,69239.70,bob.smith@example.com,(729)-596-3903,Excellent,"FALSE",Cloud Tech,New York,5.8,1.18,1.126,2.66
EMP1380,Charlie,Garcia,40,Sales-Nevada,Inactive,2023-01-30,85756.42,charlie.garcia@example.com,NULL,Average,"TRUE",Sales,Nevada,2.9,1.1,1.016,1.12
EMP1381,Eva,Miller,NULL,HR-Illinois,Active,2024-04-05,100328.62,eva.miller@example.com,NULL,Average,"TRUE",HR,Illinois,1.7,1.06,1.039,1.1
EMP1382,Grace,Brown,25,DevOps-Nevada,Active,2021-09-01,111236.69,grace.brown@example.com,(561)-857-9063,Excellent,"TRUE",DevOps,Nevada,4.3,1.15,1.016,2.34
EMP1383,Eva,Jones,35,Cloud Tech-Florida,Active,2024-05-07,106832.22,eva.jones@example.com,(771)-591-0299,Good,"TRUE",Cloud Tech,Florida,1.7,1.1,0.954,1.57
EMP1384,Frank,Jones,NULL,DevOps-Florida,Active,2023-06-15,59746.45,frank.jones@example.com,(215)-632-1357,Good,"TRUE",DevOps,Florida,2.5,1.1,0.954,1.57
EMP1385,David,Garcia,25,Sales-California,Pending,2021-07-29,91780.04,david.garcia@example.com,NULL,Poor,"TRUE",Sales,California,4.4,1.12,1.149,0.64
EMP1386,Eva,Williams,35,Sales-California,Pending,2023-10-23,107062.66,eva.williams@example.com,(964)-229-7124,Good,"TRUE",Sales,California,2.2,1.1,1.149,1.9
EMP1387,Grace,Davis,25,HR-Nevada,Active,2023-12-07,110625.52,grace.davis@example.com,(296)-718-8396,Excellent,"TRUE",HR,Nevada,2.1,1.07,1.016,2.17
EMP1388,Frank,Smith,30,DevOps-Florida,Inactive,2020-10-18,90419.79,frank.smith@example.com,(745)-731-4414,Average,"TRUE",DevOps,Florida,5.2,1.18,0.954,1.13
EMP1389,Grace,Smith,40,Finance-Texas,Pending,2024-06-15,111608.76,grace.smith@example.com,(833)-117-0302,Good,"TRUE",Finance,Texas,1.5,1.08,0.982,1.59
EMP1390,Eva,Williams,35,Finance-Florida,Inactive,2023-04-06,50173.12,eva.williams@example.com,(763)-715-3987,Poor,"FALSE",Finance,Florida,2.7,1.1,0.954,0.52
EMP1391,Bob,Williams,40,DevOps-Nevada,Pending,2022-01-03,109507.44,bob.williams@example.com,(547)-281-2355,Good,"FALSE",DevOps,Nevada,4,1.13,1.016,1.72
EMP1392,Grace,Garcia,30,Finance-New York,Inactive,2021-07-03,72600.56,grace.garcia@example.com,(798)-363-1461,Excellent,"FALSE",Finance,New York,4.5,1.12,1.126,2.52
EMP1393,Charlie,Garcia,NULL,Finance-California,Pending,2024-04-10,53388.65,charlie.garcia@example.com,(491)-271-1306,Poor,"TRUE",Finance,California,1.7,1.08,1.149,0.62
EMP1394,Heidi,Williams,25,Cloud Tech-New York,Inactive,2022-07-23,50047.32,heidi.williams@example.com,(240)-787-5417,Good,"FALSE",Cloud Tech,New York,3.4,1.13,1.126,1.91
EMP1395,David,Brown,30,DevOps-California,Active,2024-11-25,115290.79,david.brown@example.com,(156)-326-8684,Poor,"FALSE",DevOps,California,1.1,1.1,1.149,0.63
EMP1396,Frank,Garcia,35,Cloud Tech-California,Pending,2023-08-21,61586.76,frank.garcia@example.com,NULL,Excellent,"FALSE",Cloud Tech,California,2.4,1.1,1.149,2.53
EMP1397,Eva,Miller,30,Finance-Nevada,Active,2023-12-12,56662.86,eva.miller@example.com,(362)-948-9785,Average,"TRUE",Finance,Nevada,2.1,1.1,1.016,1.12
EMP1398,Bob,Garcia,30,Sales-New York,Pending,2023-10-24,NULL,bob.garcia@example.com,(103)-131-0093,Excellent,"TRUE",Sales,New York,2.2,1.1,1.126,2.48
EMP1399,Frank,Smith,25,Finance-Nevada,Active,2022-09-05,54957.98,frank.smith@example.com,(318)-143-9665,Excellent,"TRUE",Finance,Nevada,3.3,1.1,1.016,2.24
EMP1400,Bob,Garcia,25,HR-California,Inactive,2020-10-07,76790.47,bob.garcia@example.com,(134)-732-3548,Excellent,"TRUE",HR,California,5.2,1.1,1.149,2.53
EMP1401,Charlie,Brown,30,Cloud Tech-Illinois,Pending,2020-01-18,92722.35,charlie.brown@example.com,(401)-289-7431,Excellent,"FALSE",Cloud Tech,Illinois,6,1.18,1.039,2.45
EMP1402,Frank,Williams,30,DevOps-Nevada,Active,2022-04-23,93125.32,frank.williams@example.com,(512)-257-2075,Average,"FALSE",DevOps,Nevada,3.7,1.13,1.016,1.15
EMP1403,David,Smith,25,Cloud Tech-New York,Active,2023-04-22,101100.64,david.smith@example.com,(502)-412-0956,Average,"FALSE",Cloud Tech,New York,2.7,1.1,1.126,1.24
EMP1404,Grace,Garcia,35,Admin-New York,Inactive,2023-08-13,55897.41,grace.garcia@example.com,(907)-371-0093,Poor,"FALSE",Admin,New York,2.4,1.05,1.126,0.59
EMP1405,Eva,Brown,25,DevOps-California,Active,2022-11-26,92484.88,eva.brown@example.com,(388)-221-1456,Good,"TRUE",DevOps,California,3.1,1.13,1.149,1.95
EMP1406,Grace,Miller,35,DevOps-Texas,Active,2022-10-10,77011.99,grace.miller@example.com,(758)-474-5704,Average,"TRUE",DevOps,Texas,3.2,1.13,0.982,1.11
EMP1407,Bob,Garcia,NULL,Cloud Tech-California,Inactive,2020-09-27,77078.68,bob.garcia@example.com,(458)-971-4801,Average,"TRUE",Cloud Tech,California,5.3,1.18,1.149,1.36
EMP1408,Grace,Brown,35,Sales-Nevada,Active,2024-04-11,82971.02,grace.brown@example.com,(632)-570-3964,Good,"FALSE",Sales,Nevada,1.7,1.08,1.016,1.65
EMP1409,Bob,Miller,25,Sales-Texas,Active,2021-06-20,65102.01,bob.miller@example.com,(313)-614-8781,Average,"TRUE",Sales,Texas,4.5,1.12,0.982,1.1
EMP1410,Grace,Williams,NULL,HR-Nevada,Pending,2022-10-23,103697.70,grace.williams@example.com,(455)-696-4429,Excellent,"TRUE",HR,Nevada,3.2,1.08,1.016,2.19
EMP1411,Grace,Garcia,25,DevOps-Illinois,Pending,2023-06-15,60687.63,grace.garcia@example.com,(985)-916-7953,Excellent,"FALSE",DevOps,Illinois,2.5,1.1,1.039,2.29
EMP1412,Bob,Miller,NULL,Admin-New York,Pending,2021-10-31,77351.21,bob.miller@example.com,(107)-272-8497,Good,"FALSE",Admin,New York,4.2,1.05,1.126,1.77
EMP1413,Bob,Smith,35,DevOps-Florida,Pending,2024-09-29,66704.62,bob.smith@example.com,(247)-414-0702,Poor,"TRUE",DevOps,Florida,1.3,1.1,0.954,0.52
EMP1414,Grace,Williams,25,Finance-Illinois,Pending,2020-04-22,71650.30,grace.williams@example.com,(491)-074-0649,Poor,"TRUE",Finance,Illinois,5.7,1.15,1.039,0.6
EMP1415,Charlie,Smith,25,Cloud Tech-Nevada,Active,2023-12-07,50794.54,charlie.smith@example.com,NULL,Good,"TRUE",Cloud Tech,Nevada,2.1,1.1,1.016,1.68
EMP1416,Frank,Jones,NULL,Sales-Nevada,Inactive,2020-12-07,76030.86,frank.jones@example.com,(236)-914-3074,Good,"TRUE",Sales,Nevada,5.1,1.15,1.016,1.75
EMP1417,Eva,Johnson,25,Cloud Tech-California,Inactive,2021-07-11,86669.79,eva.johnson@example.com,(366)-614-4941,Excellent,"TRUE",Cloud Tech,California,4.5,1.15,1.149,2.64
EMP1418,Bob,Garcia,40,Finance-Illinois,Inactive,2020-04-23,84972.70,bob.garcia@example.com,(965)-923-4267,Poor,"TRUE",Finance,Illinois,5.7,1.15,1.039,0.6
EMP1419,Frank,Miller,30,HR-Texas,Pending,2023-10-12,100594.49,frank.miller@example.com,(344)-149-7825,Average,"FALSE",HR,Texas,2.2,1.07,0.982,1.05
EMP1420,Alice,Johnson,25,Cloud Tech-New York,Active,2022-08-24,75478.35,alice.johnson@example.com,(612)-875-8574,Excellent,"FALSE",Cloud Tech,New York,3.4,1.13,1.126,2.54
EMP1421,Charlie,Johnson,25,Sales-Nevada,Pending,2023-09-04,79355.85,charlie.johnson@example.com,(676)-670-8060,Good,"FALSE",Sales,Nevada,2.3,1.1,1.016,1.68
EMP1422,Grace,Miller,35,HR-Texas,Pending,2022-02-02,58358.07,grace.miller@example.com,(294)-398-5297,Poor,"TRUE",HR,Texas,3.9,1.08,0.982,0.53
EMP1423,Alice,Williams,30,Admin-Illinois,Active,2022-04-01,54824.85,alice.williams@example.com,(940)-626-0786,Average,"FALSE",Admin,Illinois,3.8,1.05,1.039,1.09
EMP1424,Eva,Garcia,35,HR-Texas,Pending,2022-07-24,50557.84,eva.garcia@example.com,NULL,Average,"TRUE",HR,Texas,3.4,1.08,0.982,1.06
EMP1425,Eva,Jones,NULL,Admin-Florida,Inactive,2023-04-26,118030.04,eva.jones@example.com,(750)-198-0381,Excellent,"TRUE",Admin,Florida,2.7,1.05,0.954,2
